Time,fresh 24.1,fresh 48.1,fresh 48.2,fresh 48.3,fresh 48.4,fresh 48.5,fresh 72.1,fresh 72.2,fresh 72.3,fresh 72.4,fresh 72.5,fresh 96.1,fresh 96.2,fresh 96.3,fresh 96.4,fresh 96.5,fresh 96.6,fresh 120.1,fresh 120.2,fresh 120.3,fresh 120.4,fresh 120.5,fresh 120.6,fresh 120.7,fresh 144.1,fresh 144.2,fresh 144.3,fresh 144.4,fresh 144.5,fresh 144.6,fresh 144.7,fresh 144.8,fresh 168.1,fresh 168.2,fresh 168.3,fresh 168.4,fresh 168.5,fresh 168.6,192.1 Reprogram,192.2 Reprogram,192.3 Reprogram,192.4 Reprogram,192.5 Reprogram
0,10.64923457,-2.408942696,2.262387664,-5.628785336,0.889913046,11.73443798,12.3144563,19.92508943,-6.492910814,-4.802654546,12.3347477,-1.2795665,11.94228157,5.258098419,8.092687241,21.09342871,14.48708281,12.93330046,5.265279372,6.401523533,14.75692031,9.581210265,14.27648902,39.84690655,-0.900290681,7.331557388,0.312012577,0.135508378,-2.32669159,6.383098015,18.53648769,4.017589676,42.31272596,44.5720223,32.35631506,21.46624047,53.23335377,57.35822389,5.928941655,7.485813028,0.917978497,17.3462615,13.18540273
0.041666667,11.18990618,-1.022172101,4.328624552,-5.160767302,1.783146286,13.77910629,19.27184797,19.9174835,-6.493340287,-4.541042116,12.31771959,0.082392468,18.51462262,10.65682547,8.238664418,21.08826837,15.76215541,31.10255123,6.646433372,8.053171617,22.15019617,9.581210265,17.01741054,57.38316826,4.366459162,15.01113986,0.269534412,5.618791076,-0.138808744,13.0711844,39.54877359,15.90109174,65.20622252,68.15712294,48.37362576,30.24716409,76.52070299,79.67659188,6.776953905,7.484585022,0.984071285,17.34624276,13.69881427
0.083333333,11.19113615,-0.085447034,6.626416643,-5.160857404,2.260320173,16.32790931,19.272192,29.16078873,-6.202897568,-4.417831586,19.02114414,1.071598775,28.05533439,16.86627754,8.244173269,29.1100304,16.94777874,31.10256948,12.94896925,13.02587083,31.34021995,10.07311193,24.67196432,75.03548275,9.180924885,24.053379,0.270064693,11.48330424,6.192489702,30.43492603,61.88100539,34.38870592,87.55841467,68.15331778,68.75544596,42.01825098,92.82327231,92.65618641,7.362888617,7.956459036,1.073992966,18.48111318,13.6997271
0.125,11.29962735,0.215316419,9.157100281,-4.886049881,2.388096163,16.32461998,27.9799862,40.51630997,-5.864071146,-4.420523258,26.2463052,1.068886458,28.05335689,25.14116389,8.199942566,39.36382041,18.29510047,52.19598157,23.72995997,18.3631339,31.34230133,10.90247236,34.32495897,75.0366827,9.180924885,36.79736753,1.539185747,18.64922334,13.47642812,51.04719467,61.88005056,34.38542998,87.55841467,90.5104676,68.75401969,58.28481097,92.82178891,89.39275358,7.362538092,8.506127961,1.071263487,20.10910249,14.13979335
0.166666667,11.19329522,0.229183155,9.157958404,-4.725214919,2.720419314,19.66595706,40.08332807,53.11067663,-5.642474097,-3.99894971,35.35412153,2.426254466,42.03131182,25.13909269,8.199880001,52.81198459,18.2894422,79.16930612,23.73275535,18.36717811,43.27436472,11.88638832,34.32149115,84.37437516,15.28407871,36.80148915,3.837922311,28.62923837,22.85565977,73.67224696,81.27015751,56.8309309,98.83955433,97.84794334,87.15239114,58.28481097,92.42675917,82.00830608,7.520292285,8.850391317,1.242446005,21.86511384,14.47762554
0.208333333,11.28568606,0.229166105,12.25824037,-4.346198384,2.725694246,23.98882667,54.75503917,64.5564789,-5.21390504,-3.54987475,47.21107503,4.164327276,60.22193281,37.57635258,8.224108456,66.72439878,20.11923513,97.09001132,38.40842149,24.58754743,58.65924703,12.37488274,46.58591465,83.56338751,24.34487995,55.29902127,6.137972715,28.62292375,22.85593801,73.66953198,86.97027487,78.24264087,93.39861772,89.91398244,95.34669894,76.59810023,84.21165273,82.00830608,7.961032571,9.303151031,1.343707971,23.42161629,14.92331006
0.25,11.40744054,0.211226986,16.30799437,-4.100025322,3.206585527,29.72849174,69.00910975,64.55836038,-5.219148873,-3.126103453,47.21307429,6.172200667,77.39866474,54.62919627,8.313698855,66.72135143,22.62438422,95.6911717,57.58311415,33.22280594,75.98018984,12.37447499,59.86970802,79.96721536,39.17889187,76.19314975,8.786221524,44.00735215,35.45774681,88.19440216,81.55710998,87.51656267,85.67350971,84.32141897,90.14158217,90.04959046,83.31579608,83.25577219,8.458898134,9.304109809,1.392553716,23.42495415,15.31701209
0.291666667,11.40741476,0.458294905,22.06318619,-4.099323538,3.610183665,37.43807295,69.00910975,71.99208468,-4.623683309,-2.637381357,60.29216518,8.763549508,84.87409866,72.55975652,8.360133314,76.65186111,25.94160901,95.68844396,79.89796029,44.86052821,88.13370024,13.19227754,72.75053957,80.44210514,61.0528888,89.78084948,8.786779857,63.88810521,53.55908766,87.63266103,78.03534852,83.55065784,88.00475263,84.32274453,84.78942896,91.91674594,88.44085046,88.25598452,8.743262974,9.790435704,1.539301994,25.10589732,15.3206109
0.333333333,11.6030751,0.866026817,30.07417531,-3.92605085,4.066891142,37.43968012,77.30535164,73.74953176,-4.246377083,-2.635216115,71.15106482,8.764748175,84.87653347,83.50902391,8.362043325,79.19206106,30.81617435,85.31866371,94.52352561,60.94670144,88.13145664,14.48344049,82.18428803,80.4387156,61.0528888,88.52255923,12.00516726,82.5355613,72.49025894,80.12793361,78.03526242,83.55060104,88.00475263,88.8392167,84.78563727,86.39614482,88.43796157,88.2129396,8.743262584,10.26764812,1.541127882,26.89493829,15.72320357
0.375,11.74807202,1.149727383,30.07042019,-3.608886154,4.643270541,46.9352803,77.81341601,72.5655978,-3.863818269,-2.105317167,76.2421712,12.41759182,81.3114745,83.50710497,8.362493067,76.86207728,30.81617435,84.53820107,94.52677538,60.94437807,89.69004506,15.62063274,82.18165077,82.95985897,84.58253079,88.5262783,16.85850272,89.91547288,85.59120126,79.44237536,80.47550518,77.89984953,93.41359257,92.62090009,87.54860782,86.39430834,89.86032905,85.75413638,9.100904095,10.68674009,1.638849133,28.58381247,16.18943286
0.416666667,11.81429065,1.15616017,40.95728878,-3.265920415,4.642272106,57.22429852,75.24936098,72.36050609,-3.371883492,-1.662970356,75.76418482,17.78432371,77.12148384,82.92525029,8.463191161,75.95015733,38.05965111,90.84041778,92.9451779,79.06331819,85.13504462,17.07989119,84.64596646,83.73646101,88.31843334,81.48377775,24.5770758,89.91395719,85.59293104,79.44153041,83.44927236,79.70264391,92.32481091,90.43304017,91.44541824,84.9294158,87.17223867,85.75737254,9.626504484,11.20080164,1.72789162,30.26323925,16.64981723
0.458333333,11.83082212,1.353096437,54.15451281,-3.028778682,5.197091829,66.33211081,75.289768,72.36050609,-3.371696303,-1.069111087,75.76439739,25.84360708,78.99013442,77.94994193,8.474702091,75.94824591,48.36418376,91.87969833,84.90885412,90.47103625,84.04020041,17.08244947,82.35127675,82.7751113,80.7105056,81.40563646,37.19612082,84.74451751,86.33245339,84.18979404,82.81661832,83.43665834,89.1480108,88.42391445,90.12693268,88.48100709,86.58547,86.16905368,10.0114083,11.20080164,1.793796404,30.26616469,17.07776467
0.5,11.83129739,1.585931919,67.46891822,-3.055188765,5.82298643,72.17977743,75.29035814,73.77178662,-2.847745517,-0.345212853,74.2805424,38.253722,82.01936117,77.82673323,8.49198984,77.8078422,62.56110011,91.90853945,84.67709389,90.61353732,86.95430271,19.33257515,81.70180762,82.59151417,80.70839018,85.89577724,37.19404553,80.05037109,81.12064784,85.41251293,81.03889151,83.14682809,90.41506286,88.42435588,87.99886251,90.04413249,88.52637728,87.78554037,10.37313462,11.74644016,1.926304746,32.07721009,17.08039755
0.541666667,11.99698618,1.824616794,76.62056106,-2.734964811,6.666954705,72.17259074,77.30364097,74.71002139,-2.357055205,-0.345212853,75.03469601,38.2467192,82.02074545,81.15665769,8.578506195,79.05069321,78.21523777,88.33964803,89.72291747,85.53474381,86.95430271,22.00353275,83.57845626,82.59151417,83.92982763,86.62200717,55.96059047,82.65296791,80.03836366,82.78482832,81.03891604,83.14682809,90.41393069,90.08431551,87.99894235,88.19759722,88.52631504,87.64508533,10.37313462,12.2064143,1.928085128,33.80672815,17.5175834
0.583333333,12.14326514,2.033258091,76.62130815,-2.385282768,7.562165268,74.04988484,77.9802925,74.61233952,-1.777749856,0.348634865,76.6359059,55.32184832,81.51144016,81.15850624,8.578486223,78.53843055,78.2181178,88.0292356,89.72737476,85.53737882,88.33946816,25.6318642,83.57683101,83.55853748,89.26291988,86.61997563,77.65376222,86.15177473,83.26843406,82.40561175,81.74502232,80.96935015,92.44517478,91.41497107,89.21491445,88.19759722,88.92868283,86.86949565,10.88323291,12.69609738,2.020792487,35.52991441,18.05853091
0.625,12.21100695,2.033972756,79.06928496,-2.068345543,7.564126786,73.85329952,77.2941248,74.6141982,-1.136390043,1.211801816,76.97186576,73.24633184,79.89368626,81.87665839,8.594902776,78.17715878,89.46966884,90.57888283,90.67600201,85.11195365,86.94234671,31.04508242,84.67826521,84.02908387,87.59940102,84.10405216,88.54172513,86.15533695,83.27050383,82.4088037,83.1603682,81.64887987,91.29556688,90.27697146,90.55857222,87.59169099,87.76970986,86.86987331,11.37823228,13.29641012,2.08884868,37.2796853,18.55595903
0.666666667,12.32959627,2.295062771,77.33338984,-1.752856612,8.610250081,73.92661558,77.19132963,74.61039246,-1.136500694,2.301892671,76.96998333,83.9269407,80.51529085,80.16410921,8.623508801,78.19505668,88.3656052,90.44492101,87.7534375,88.56098967,86.37037801,31.04637726,84.25675647,83.64657084,84.50255266,84.00952967,89.51337966,85.07636683,84.68008472,84.27402982,82.72598384,83.0473693,90.37034997,89.72910046,89.72356979,89.04597984,87.85188509,87.18486475,11.82308403,13.29287488,2.205158925,37.27761165,19.05959118
0.708333333,12.3259506,2.608061921,76.64680946,-1.746315505,9.924370653,75.00449344,77.21983651,75.1016694,-0.481253284,3.505946515,76.53238901,82.93218713,81.66540539,79.98519375,8.71259429,78.84941667,88.15830716,90.44839445,87.50255367,89.44920475,87.50108433,38.6543002,84.06749525,83.60839272,84.49980129,85.77250589,89.51853077,83.14717666,83.17609263,84.47289638,81.88813993,82.69364369,91.45561241,89.72912724,89.15346154,89.45453038,88.75694123,87.82111177,11.82707768,13.87826326,2.318929393,38.93747455,19.06097377
0.75,12.43090728,2.879577141,78.29365357,-1.317799609,11.61246204,75.00446941,77.97948063,75.56058757,0.217119015,3.508262078,76.71713736,82.93028868,81.6596707,81.32388381,8.769152304,79.33029189,86.95292541,88.91137237,89.57731691,87.59328703,87.50314888,49.18380872,84.65612249,83.60392519,86.0620441,85.78013025,81.90002407,84.10727787,82.40298036,83.41777979,81.88742387,82.69354973,91.45648003,90.67320462,89.1512187,88.60986987,88.75569282,87.68249168,12.33664004,14.43369471,2.317949586,40.59307727,19.62005708
0.791666667,12.53338266,3.184479566,78.29416696,-0.886395101,13.72758761,75.97290145,78.2756159,75.64075231,1.088753549,4.999849548,77.38657335,77.95076058,81.31988644,81.32021086,8.773705418,79.16825312,86.94707723,89.42270924,89.57331293,87.59617157,88.00296418,62.99944051,84.65612249,84.19896495,87.97681158,85.77557007,81.9579114,85.42516898,83.62386711,83.55604933,82.59248175,81.97065846,91.88016123,91.00249576,89.90329071,88.60810534,88.65367859,87.3930551,12.91238901,15.12110251,2.38602026,42.17520224,20.20805568
0.833333333,12.61907441,3.213211542,79.43045427,-0.482925442,13.72513662,76.27890565,78.01847215,75.74477279,2.002693728,6.915085399,77.55655213,78.18626812,80.69895198,81.49762428,8.784268941,79.0624982,89.36509093,90.45494122,89.61882943,87.37554412,87.33803963,77.04734216,85.07807885,84.36587028,86.71824353,84.76177473,86.8807348,85.42673288,83.63294888,83.55603744,83.12371769,82.4433025,91.12183985,90.30082906,90.2089098,88.64317928,88.13474539,87.3904596,13.46716208,15.78929119,2.494910391,43.69509365,20.80556063
0.875,12.77754112,3.543172722,79.14932422,0.001107293,16.52937451,76.49866958,78.07193336,75.74010097,2.025100089,9.364843771,77.55655213,81.59360895,81.17855089,80.70298326,8.835661529,79.06415242,90.78458143,89.92835549,88.349448,88.8209667,87.28428685,77.05262258,85.05715041,84.17075262,85.76183849,85.0641718,87.46799692,84.81518022,84.32862863,84.39732138,82.65780679,82.98683788,91.18081861,90.38474493,89.73260102,89.32888197,88.47255696,87.6846143,14.09256674,15.79045085,2.603563506,43.69999277,21.41533347
0.916666667,12.80376176,3.876263856,78.92795109,0.000531794,20.43156441,76.90609413,78.07043163,76.02846517,3.042398496,12.62437142,77.49259299,82.09535131,81.60221098,80.84431714,8.924604487,79.44440605,89.75858634,89.92249459,88.69227383,88.94193358,87.91252032,86.20807556,85.06975771,84.2853159,85.75810078,85.78524918,87.46966397,84.1297177,83.46664302,84.18492295,82.55621824,82.65940266,91.70248648,90.38491663,89.73501171,89.2537961,88.84128978,87.99431572,14.09356316,16.50144252,2.66843009,45.11490605,21.41773391
0.958333333,12.88080644,4.272010309,79.48335916,0.553472453,25.61954115,76.90452805,78.47058441,76.21662606,4.294167086,12.62437142,77.68762055,82.09601667,81.60333725,81.47592091,8.999403159,79.60285988,89.19380302,89.40616383,89.53814,88.94193358,87.9162294,87.47630356,85.32570698,84.28634902,86.92444767,85.51488711,84.68983287,84.79333753,83.30787116,83.80775579,82.55621824,82.66096088,91.70346808,90.94184377,89.73667138,88.95239815,88.84128978,87.81922418,14.77095824,17.26209203,2.666495638,46.49167114,22.06665482
1,12.9597819,4.67751066,79.48602479,1.168095962,32.74456864,77.29172429,78.56971141,76.34335826,5.824076454,16.8990152,77.96572262,80.35170483,81.31212163,81.47881402,8.999403159,79.557449,89.19377816,90.03230489,89.55122105,88.11914816,87.97032279,84.55956939,85.32615757,84.64387883,87.30172801,85.51668134,84.64795987,85.24055018,84.11147095,84.11953652,83.03223938,82.51532719,91.52904541,90.77037602,90.1050926,88.95682495,88.62861802,87.72952745,15.46509382,18.09954377,2.751104202,47.78469381,22.73884043
1.041666667,13.10697207,4.678765182,79.94649987,1.805262375,32.74452849,77.62277247,78.44287419,76.48938928,7.719056051,22.8431264,78.06737556,80.33199034,81.17301266,81.34228072,9.036026082,79.59187586,90.13096416,90.20465823,89.19030119,88.34202046,87.65540424,84.07012291,85.59735883,84.60310469,86.45592409,85.18530506,86.57335015,85.23822525,84.11390589,84.1191388,83.0445861,82.78358902,91.3034439,90.5100218,90.08383033,89.15355002,,87.73171536,16.25406261,18.98746339,2.852130693,48.99343625,23.43083042
1.083333333,13.21610105,5.163211803,79.91650861,2.616892844,42.1464246,77.7932337,78.61280913,76.48735134,7.719050709,30.8744031,78.07322038,81.66680669,81.48794641,81.05109435,9.102374151,79.5919383,90.67436014,89.80072397,88.78072957,88.97648707,87.84120665,84.07332915,85.62232776,84.58668414,86.5196318,85.52370095,86.48786255,84.76003097,84.13812171,84.39680916,82.81930357,82.95426433,91.50803233,90.7837741,89.88745912,89.44045772,,88.02125864,17.05108965,18.9871957,2.943494775,48.99358513,24.17651664
1.125,13.21338967,5.652353459,79.91521544,2.612427909,53.28875552,78.05632075,78.61031629,76.64363756,10.27440495,41.28877414,78.10875683,81.69064524,81.57977504,81.30384136,9.169979162,79.82008238,90.18693014,89.80051014,89.2237583,88.80419837,88.06139646,86.37317691,85.64135541,84.79562234,86.51979719,85.71684456,86.48784543,84.68577414,83.66249815,84.15886717,,82.77872613,91.6573454,90.78287043,90.01202383,89.28074053,,88.06883799,17.05852302,19.90171779,3.044918141,50.15643711,24.1772647
1.166666667,13.30737069,6.19727959,80.20783391,3.530598499,64.45079708,78.05500386,78.80610447,76.7471432,13.65104065,41.29215848,78.30635319,81.69112953,81.57808208,81.5434532,9.223340769,79.90563613,90.08881035,89.85290031,89.44457331,88.80166487,88.06287832,87.34141452,85.86966566,84.79259304,87.14698821,85.48371204,85.32668825,85.08000516,83.86704909,7.445816469,,82.78255249,91.65690703,90.92943481,90.01259746,89.20675177,,87.93393066,18.01119617,20.95938771,3.043500731,51.20994241,24.94527686
1.208333333,13.41968567,6.844913536,80.20249558,4.50859756,72.62477381,78.31201356,78.84723852,76.8523778,18.30183899,53.33389192,78.42262239,80.96693355,81.42634492,81.53182606,9.225986715,79.91635455,90.11368979,,89.44017633,88.50785078,87.99457517,86.46453271,85.87120618,84.88100136,86.90356202,85.48394503,85.6896038,85.1197014,84.11922464,,,82.823132,91.51200312,90.71000467,90.15559007,89.20417347,,88.05310768,18.98645186,22.06652714,3.120283766,52.15661514,25.73006501
1.25,13.55206192,6.845277081,80.42590727,5.749532451,72.62330101,78.49773804,78.8618574,76.96881402,24.74201957,64.69343742,78.50029622,81.18009421,81.50065975,81.33645424,9.329237773,80.00498513,90.60664256,,89.14977106,88.81727037,87.93737283,86.20703633,86.00929638,84.90966263,86.6050523,85.47066552,86.50256534,85.1225502,84.11765423,,,82.96376347,91.52730078,90.75109572,90.09168135,89.39175022,,88.05311746,20.1012538,23.21389995,3.183257829,53.08178708,26.57794636
1.291666667,13.62758739,7.563724241,80.43237934,7.176729142,75.8994655,78.65130557,78.98607255,76.96906356,24.74201957,72.13838676,78.50029622,81.78914928,81.66420866,81.34514669,9.392976214,80.00375133,90.69393668,,89.14411502,88.97058413,88.0797504,86.20401935,86.00869257,85.00969995,86.93635703,85.70070347,86.11813187,84.88952876,,,,82.96828921,91.67337024,90.93332354,90.05459733,89.44666417,,88.16358139,21.31348314,23.21389051,3.279385181,53.08026398,27.44126665
1.333333333,13.62723772,8.431796004,80.53991316,7.178541622,75.50322998,78.82809088,78.98418818,77.08874598,33.49721439,74.07975873,78.55821694,81.57082373,81.62725788,81.53774047,9.46657347,80.11247358,90.50325855,,89.4182038,88.83013296,88.15565408,87.09670941,86.10931698,85.10682678,86.93635703,85.70837904,86.11573906,84.99926964,,,,82.94551474,,90.9327851,91.81623807,89.38702897,,88.0579544,21.31134387,24.52935971,3.371953413,53.94242319,27.44263185
1.375,13.75413212,9.519573758,80.72554105,9.011074421,75.02245884,78.84136483,79.04411943,77.1964668,44.75935226,74.0762318,78.65023718,81.57264035,81.62748838,81.51935658,9.518701457,80.12318573,90.60361235,,,88.83013296,88.15707242,87.4203067,86.28745437,85.11549358,,85.56963918,85.7360449,,,,,82.94935075,,90.8962485,91.89021396,89.43286878,,88.05949522,22.65940855,25.92391259,3.371953413,54.72712982,28.31116596
1.416666667,13.86605896,10.73783126,80.72554105,11.23416617,76.00784089,79.02745606,79.07855144,77.24585245,57.33934246,72.95485238,78.74211364,81.33748674,81.57325006,81.52368745,9.521450102,80.18926382,90.60625478,,,88.84280958,88.11113346,87.05033743,86.2933742,85.14014302,,85.55809577,86.17652003,,,,,82.96128629,,90.85307485,92.1820373,89.4297344,,88.1869982,24.15474711,27.40686894,3.458384542,55.46118978,29.24239528
1.458333333,13.98377415,10.74069016,80.85146054,14.09281108,76.00754077,79.16130142,79.16168001,77.31618799,68.3232816,72.71906781,78.83248145,81.60597963,81.66879916,81.48841155,9.628706667,80.24862815,90.84090911,,,89.00149355,88.17350684,87.11181857,,85.20570155,,85.66409782,86.36910148,,,,,83.07565897,,90.93041165,95.166741,,,88.18538254,25.83550257,29.09152166,3.513188145,56.16725507,30.20597231
1.5,14.10540906,12.34698921,80.88255278,17.87716525,77.14660048,79.26796603,79.20731608,77.30900717,68.32326721,74.12060609,78.83350944,81.80082765,81.72310228,81.51614185,9.691033586,80.24811268,90.8344563,,,89.01890257,,87.11108967,,85.32067893,,85.7660263,86.04491933,,,,,83.07136907,,,95.16464832,,,88.23150216,27.73505615,29.09152211,3.621526992,56.16311592,31.18617882
1.541666667,14.10466328,14.30854304,80.97211271,17.87716525,77.49273312,79.40883417,79.20789686,77.42634904,74.35372571,75.09288364,78.90131436,81.61505539,81.6572002,81.58236493,9.770146638,80.2831363,90.76464468,,,88.97726097,,87.53159404,,85.36621128,,85.71779437,86.04737523,,,,,83.05148945,,,,,,88.24777441,27.73222305,30.88735547,3.708073508,56.78361388,31.18915096
1.583333333,14.24429186,17.00712319,81.07928989,22.81437373,77.47985906,79.40819588,79.23872178,77.50188914,74.8758803,75.09101436,78.97764536,81.61069431,81.65651249,81.58385479,9.886934467,80.33808847,90.89099929,,,88.9780798,,87.6263711,,85.37031102,,85.71462177,86.0110051,,,,,83.04948996,,,,,,88.32474929,29.90346667,32.79280372,3.70772942,57.39218995,32.17698531
1.625,14.3475469,20.62148907,81.07733564,29.39013507,77.82073678,79.5135458,79.30579491,77.57074296,73.48501001,75.06764848,79.04462346,81.63706406,81.68755564,81.58075341,9.89052271,80.37463175,90.89268349,,,89.07611585,,87.49570335,,85.40866422,,85.71036145,,,,,,83.11924859,,,,,,88.37948986,32.2510422,34.82958962,3.802621648,57.93287957,33.23513581
1.666666667,14.47335725,20.62728716,81.14971809,37.98113679,77.82271886,79.63409805,79.3445593,77.6673954,73.81399278,75.0352934,79.04684814,81.79351167,81.75613546,81.59036576,9.976424625,80.45074506,90.98956457,,,,,87.63060604,,85.48619383,,,,,,,,83.15448528,,,,,,88.36800462,34.89414977,37.04996965,3.882399264,58.50152344,34.30967365
1.708333333,14.58134224,25.68792632,81.23100389,48.2887828,78.33266506,79.71029462,79.41423645,77.66379302,73.82095749,75.55754354,79.11424309,81.83006276,81.77019143,81.64861935,10.0533651,80.4494222,91.01105668,,,,,87.62303964,,85.53128434,,,,,,,,83.13358092,,,,,,88.38344462,37.85950954,37.04996072,3.967887499,58.5012565,35.36779503
1.75,14.58132543,32.74949404,81.30351442,48.284839,78.58907824,79.82841276,79.41423645,77.70621572,75.38191628,75.95426888,79.16850417,81.77611302,81.78518351,81.68857609,10.16754046,80.47992985,91.01213957,,,,,87.82263753,,85.61608278,,,,,,,,83.16523214,,,,,,88.42625372,37.86124265,39.37014118,4.090202046,58.99153159,35.36845775
1.791666667,14.65592581,42.27859009,81.37678145,59.1790035,78.68586345,79.8271557,79.47397567,77.79973396,75.99610693,75.95140745,79.23002824,81.77024087,81.78405183,81.70772106,10.28923099,80.53217899,91.07844312,,,,,87.83035305,,85.61246537,,,,,,,,83.16175746,,,,,,88.44700273,41.07406435,41.76252371,4.090202046,59.46106781,36.48887978
1.833333333,14.81153221,53.92233123,81.37139269,68.1946321,78.90985919,79.91665882,79.48513633,77.86032746,75.7356588,76.04689821,79.2700795,81.83993219,81.82559173,81.70633535,10.28810557,80.55551835,91.0773178,,,,,87.84035848,,85.6855363,,,,,,,,83.21513673,,,,,,88.47071768,44.49121269,44.15112256,4.176084682,59.90078965,37.60563447
1.875,14.8973365,53.91967813,81.45786502,73.19903105,78.91297399,80.0151971,79.55302366,77.91239986,75.81996207,76.1844011,79.27315309,81.89276824,81.88271906,81.68788842,10.3529785,80.5824521,91.10544654,,,,,87.92744609,,85.71583127,,,,,,,,83.22877885,,,,,,88.46611558,48.03350279,46.60362354,4.270562381,60.3519734,38.71027047
1.916666667,15.04016931,65.88137577,81.47969393,74.18273881,79.19950835,80.07660641,79.57630023,77.91068657,75.82230939,76.43720119,79.33521779,81.9037912,81.958421,81.74649559,10.46405923,80.58446186,91.12364621,,,,,87.94081332,,85.80450493,,,,,,,,83.25488446,,,,,,88.52025874,51.50709257,46.60127366,4.340744424,60.35139465,39.84390657
1.958333333,15.04016931,74.95876572,81.5196353,74.18205819,79.33835101,80.15689648,79.57821089,77.94992084,76.43750178,76.68905603,79.39082196,81.89667595,80.56911201,,10.59546968,80.62245944,91.15976844,,,,,88.02153433,,85.85930918,,,,,,,,83.28632572,,,,,,88.53203388,51.50587495,48.94072475,4.438248048,60.70246805,39.84386355
2,15.1745717,78.51353366,81.62601853,73.69078909,79.46481284,80.15800274,79.60704381,78.01220626,76.76783967,76.68645168,79.42099388,81.89459793,80.56972257,,10.75367058,80.64208205,91.23133904,,,,,88.04925141,,85.85711311,,,,,,,,83.29285913,,,,,,88.55660673,54.7712333,51.16950194,4.440298414,61.09826959,40.9655056
2.041666667,15.27289625,77.84113141,81.62470643,74.09558328,79.63502757,80.22990246,79.57248876,78.05157547,76.75758767,76.76741566,79.47273749,81.92248928,,,10.755341,80.70305887,91.23411626,,,,,,,85.89021008,,,,,,,,83.31818767,,,,,,88.58003589,57.64516254,53.23752619,4.53032465,61.444346,42.11542278
2.083333333,15.43586911,77.84093556,81.66815418,75.31983136,79.63519388,80.31670941,,78.08514354,76.89264595,76.87865246,79.47046661,81.95924619,,,10.88189541,80.71496495,91.22612829,,,,,,,85.95452288,,,,,,,,83.304721,,,,,,88.58003589,60.06226605,55.12430867,4.61826743,61.77431139,43.1752906
2.125,15.53821265,77.05597834,81.72699442,76.081047,79.78419819,80.3876944,,78.08514686,76.89784188,77.07910227,79.49788761,81.96227976,,,11.05794837,80.71245759,91.26608733,,,,,,,85.99323174,,,,,,,,83.33609514,,,,,,88.6060694,61.95287688,55.12415901,4.705318567,61.77431139,44.24667147
2.166666667,15.53727353,78.12397065,81.7992401,76.0832103,79.89565409,80.43650522,,78.1467705,77.2034348,77.21254854,79.55124626,81.9871061,,,11.12454411,73.49943403,91.28784872,,,,,,,86.01520779,,,,,,,,83.34825823,,,,,,88.62127696,61.95225567,56.73684243,4.794159411,62.07329476,44.24862684
2.208333333,15.66227232,79.44832009,81.82079982,76.28026055,80.00273328,80.43815516,,78.1812801,77.37087439,77.20669728,79.58839756,81.9839105,,,11.30282736,73.0928607,91.35373406,,,,,,,86.0173993,,,,,,,,,,,,,,88.66114968,63.4889738,58.1818457,4.793423974,62.410032,45.32361192
2.25,15.8403403,79.60098428,81.82449713,76.50464828,80.10451695,80.50773792,,78.22402396,77.45064808,77.28332284,79.63476293,82.00151377,,,11.29856828,85.87348847,91.35373406,,,,,,,86.01338514,,,,,,,,,,,,,,88.67787079,64.77820445,59.49705178,4.922343372,62.72005989,46.30288651
